"SECONDS";"PID";"VALUE";"UNITS";
"55572.4266753";"Combustible usado";"0.7974760600343868";"L";
"55572.4266753";"Combustible usado (Hoy)";"0.797481";"L";
"55572.4266753";"Combustible usado (Semana)";"0.797481";"L";
"55572.4266753";"Combustible usado (total)";"2.582248";"L";
"55572.4266753";"Consumo instantáneo de combustible (l/h)";"2.328207995526978";"L/h";
"55572.4266753";"Coste de combustible";"0.8054508206347306";"€";
"55572.4266753";"Coste de combustible (Hoy)";"0.80545581";"€";
"55572.4266753";"Coste de combustible (Semana)";"0.80545581";"€";
"55572.4266753";"Coste de combustible (total)";"2.6080704800000003";"€";
"55572.4266753";"Potencia instantánea del motor (basada en el consumo de combustible)";"9.10841043549825";"hp";
"55572.4266753";"Power from MAF";"8.328";"hp";
"55572.4266753";"Velocidad del flujo del aire MAF";"6.94";"g/sec";
"55572.5788221";"Revoluciones del motor";"2246";"rpm";
"55572.5788221";"Revoluciones del motor x1000";"2.2";"rpm";
"55572.7322848";"Posición del pedal del acelerador D";"27.45098039215686";"%";
"55572.8727516";"Presión absoluta en el colector de admisión";"3.503656729894588";"psi";
"55572.8727516";"Sobrealimentación calculada";"-10.274928380785997";"psi";
"55573.0356621";"Combustible usado";"0.7977683211666204";"L";
"55573.0356621";"Combustible usado (Hoy)";"0.797773";"L";
"55573.0356621";"Combustible usado (Semana)";"0.797773";"L";
"55573.0356621";"Combustible usado (total)";"2.58254";"L";
"55573.0356621";"Consumo instantáneo de combustible (l/h)";"1.7277047805423542";"L/h";
"55573.0356621";"Coste de combustible";"0.8057460043782867";"€";
"55573.0356621";"Coste de combustible (Hoy)";"0.80575073";"€";
"55573.0356621";"Coste de combustible (Semana)";"0.80575073";"€";
"55573.0356621";"Coste de combustible (total)";"2.6083654000000003";"€";
"55573.0356621";"Potencia instantánea del motor (basada en el consumo de combustible)";"6.7591230176968295";"hp";
"55573.0356621";"Power from MAF";"6.180000000000001";"hp";
"55573.0356621";"Velocidad del flujo del aire MAF";"5.15";"g/sec";
"55573.2225876";"Revoluciones del motor";"2253";"rpm";
"55573.2225876";"Revoluciones del motor x1000";"2.3";"rpm";
"55573.3716452";"Posición del pedal del acelerador D";"33.333333333333336";"%";
"55573.5230186";"Presión absoluta en el colector de admisión";"11.512014969653649";"psi";
"55573.5230186";"Sobrealimentación calculada";"-2.2665701410147907";"psi";
"55573.6789393";"Combustible usado";"0.7987556899158517";"L";
"55573.6789393";"Combustible usado (Hoy)";"0.79876";"L";
"55573.6789393";"Combustible usado (Semana)";"0.79876";"L";
"55573.6789393";"Combustible usado (total)";"2.5835269999999997";"L";
"55573.6789393";"Consumo instantáneo de combustible (l/h)";"5.525300531171372";"L/h";
"55573.6789393";"Coste de combustible";"0.8067432468150102";"€";
"55573.6789393";"Coste de combustible (Hoy)";"0.8067476";"€";
"55573.6789393";"Coste de combustible (Semana)";"0.8067476";"€";
"55573.6789393";"Coste de combustible (total)";"2.60936227";"€";
"55573.6789393";"Potencia instantánea del motor (basada en el consumo de combustible)";"21.61606914591588";"hp";
"55573.6789393";"Power from MAF";"19.764";"hp";
"55573.6789393";"Velocidad del flujo del aire MAF";"16.47";"g/sec";
"55573.8391913";"Revoluciones del motor";"2246";"rpm";
"55573.8391913";"Revoluciones del motor x1000";"2.2";"rpm";
"55573.9876341";"Posición del pedal del acelerador D";"32.94117647058823";"%";
"55574.1525276";"Presión absoluta en el colector de admisión";"11.011492579668706";"psi";
"55574.1525276";"Sobrealimentación calculada";"-2.7670925310004915";"psi";
"55574.3079372";"Combustible usado";"0.799582743535738";"L";
"55574.3079372";"Combustible usado (Hoy)";"0.799587";"L";
"55574.3079372";"Combustible usado (Semana)";"0.799587";"L";
"55574.3079372";"Combustible usado (total)";"2.584354";"L";
"55574.3079372";"Consumo instantáneo de combustible (l/h)";"4.733575622029634";"L/h";
"55574.3079372";"Coste de combustible";"0.8075785709710954";"€";
"55574.3079372";"Coste de combustible (Hoy)";"0.8075828700000001";"€";
"55574.3079372";"Coste de combustible (Semana)";"0.8075828700000001";"€";
"55574.3079372";"Coste de combustible (total)";"2.61019754";"€";
"55574.3079372";"Potencia instantánea del motor (basada en el consumo de combustible)";"18.518684617417914";"hp";
"55574.3079372";"Power from MAF";"16.932";"hp";
"55574.3079372";"Velocidad del flujo del aire MAF";"14.11";"g/sec";
"55574.5463295";"Revoluciones del motor";"2241";"rpm";
"55574.5463295";"Revoluciones del motor x1000";"2.2";"rpm";
"55574.7282611";"Posición del pedal del acelerador D";"31.372549019607842";"%";
"55574.8793999";"Presión absoluta en el colector de admisión";"11.261753774661178";"psi";
"55574.8793999";"Sobrealimentación calculada";"-2.51683133600764";"psi";
"55575.0418606";"Combustible usado";"0.8003008663341724";"L";
"55575.0418606";"Combustible usado (Hoy)";"0.800305";"L";
"55575.0418606";"Combustible usado (Semana)";"0.800305";"L";
"55575.0418606";"Combustible usado (total)";"2.585072";"L";
"55575.0418606";"Consumo instantáneo de combustible (l/h)";"3.522504892367907";"L/h";
"55575.0418606";"Coste de combustible";"0.8083038749975141";"€";
"55575.0418606";"Coste de combustible (Hoy)";"0.8083080500000001";"€";
"55575.0418606";"Coste de combustible (Semana)";"0.8083080500000001";"€";
"55575.0418606";"Coste de combustible (total)";"2.61092272";"€";
"55575.0418606";"Potencia instantánea del motor (basada en el consumo de combustible)";"13.78073624967315";"hp";
"55575.0418606";"Power from MAF";"12.6";"hp";
"55575.0418606";"Velocidad del flujo del aire MAF";"10.5";"g/sec";
"55575.4156815";"Revoluciones del motor";"2246";"rpm";
"55575.4156815";"Revoluciones del motor x1000";"2.2";"rpm";
"55575.5672624";"Posición del pedal del acelerador D";"27.058823529411764";"%";
"55575.7163901";"Presión absoluta en el colector de admisión";"6.757052264796707";"psi";
"55575.7163901";"Sobrealimentación calculada";"-7.021532845878944";"psi";
"55576.0398372";"Combustible usado";"0.8007826036309761";"L";
"55576.0398372";"Combustible usado (Hoy)";"0.800787";"L";
"55576.0398372";"Combustible usado (Semana)";"0.800787";"L";
"55576.0398372";"Combustible usado (total)";"2.5855539999999997";"L";
"55576.0398372";"Consumo instantáneo de combustible (l/h)";"1.7377690802348338";"L/h";
"55576.0398372";"Coste de combustible";"0.8087904296672859";"€";
"55576.0398372";"Coste de combustible (Hoy)";"0.80879487";"€";
"55576.0398372";"Coste de combustible (Semana)";"0.80879487";"€";
"55576.0398372";"Coste de combustible (total)";"2.6114095400000004";"€";
"55576.0398372";"Potencia instantánea del motor (basada en el consumo de combustible)";"6.798496549838752";"hp";
"55576.0398372";"Power from MAF";"6.215999999999999";"hp";
"55576.0398372";"Velocidad del flujo del aire MAF";"5.18";"g/sec";
"55576.1962916";"Revoluciones del motor";"2224";"rpm";
"55576.1962916";"Revoluciones del motor x1000";"2.2";"rpm";
"55576.3447977";"Posición del pedal del acelerador D";"25.88235294117647";"%";
"55576.5275485";"Presión absoluta en el colector de admisión";"6.006268679819295";"psi";
"55576.5275485";"Sobrealimentación calculada";"-7.7723164308574955";"psi";
"55576.694926";"Combustible usado";"0.8011177644218623";"L";
"55576.694926";"Combustible usado (Hoy)";"0.801122";"L";
"55576.694926";"Combustible usado (Semana)";"0.801122";"L";
"55576.694926";"Combustible usado (total)";"2.585889";"L";
"55576.694926";"Consumo instantáneo de combustible (l/h)";"1.8417668437237915";"L/h";
"55576.694926";"Coste de combustible";"0.809128942066081";"€";
"55576.694926";"Coste de combustible (Hoy)";"0.80913322";"€";
"55576.694926";"Coste de combustible (Semana)";"0.80913322";"€";
"55576.694926";"Coste de combustible (total)";"2.61174789";"€";
"55576.694926";"Potencia instantánea del motor (basada en el consumo de combustible)";"7.205356381971962";"hp";
"55576.694926";"Power from MAF";"6.588";"hp";
"55576.694926";"Velocidad del flujo del aire MAF";"5.49";"g/sec";
"55576.8712288";"Revoluciones del motor";"2219";"rpm";
"55576.8712288";"Revoluciones del motor x1000";"2.2";"rpm";
"55577.0075257";"Posición del pedal del acelerador D";"22.352941176470587";"%";
"55577.1641916";"Presión absoluta en el colector de admisión";"3.0031343399096473";"psi";
"55577.1641916";"Sobrealimentación calculada";"-10.775450770771698";"psi";
"55577.3204079";"Combustible usado";"0.8012914580720347";"L";
"55577.3204079";"Combustible usado (Hoy)";"0.801296";"L";
"55577.3204079";"Combustible usado (Semana)";"0.801296";"L";
"55577.3204079";"Combustible usado (total)";"2.586063";"L";
"55577.3204079";"Consumo instantáneo de combustible (l/h)";"0.9997204361196533";"L/h";
"55577.3204079";"Coste de combustible";"0.8093043726527551";"€";
"55577.3204079";"Coste de combustible (Hoy)";"0.80930896";"€";
"55577.3204079";"Coste de combustible (Semana)";"0.80930896";"€";
"55577.3204079";"Coste de combustible (total)";"2.61192363";"€";
"55577.3204079";"Potencia instantánea del motor (basada en el consumo de combustible)";"3.9111041927643773";"hp";
"55577.3204079";"Power from MAF";"3.576";"hp";
"55577.3204079";"Velocidad del flujo del aire MAF";"2.98";"g/sec";
"55577.4733802";"Revoluciones del motor";"2209";"rpm";
"55577.4733802";"Revoluciones del motor x1000";"2.2";"rpm";
"55577.6321183";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"55577.8169732";"Presión absoluta en el colector de admisión";"2.7528731449171766";"psi";
"55577.8169732";"Sobrealimentación calculada";"-11.025711965764547";"psi";
"55577.9763042";"Combustible usado";"0.8015102441790145";"L";
"55577.9763042";"Combustible usado (Hoy)";"0.801515";"L";
"55577.9763042";"Combustible usado (Semana)";"0.801515";"L";
"55577.9763042";"Combustible usado (total)";"2.5862819999999997";"L";
"55577.9763042";"Consumo instantáneo de combustible (l/h)";"1.201006429969248";"L/h";
"55577.9763042";"Coste de combustible";"0.8095253466208047";"€";
"55577.9763042";"Coste de combustible (Hoy)";"0.80953015";"€";
"55577.9763042";"Coste de combustible (Semana)";"0.80953015";"€";
"55577.9763042";"Coste de combustible (total)";"2.61214482";"€";
"55577.9763042";"Potencia instantánea del motor (basada en el consumo de combustible)";"4.698574835602844";"hp";
"55577.9763042";"Power from MAF";"4.296";"hp";
"55577.9763042";"Velocidad del flujo del aire MAF";"3.58";"g/sec";
"55578.1268541";"Revoluciones del motor";"2184";"rpm";
"55578.1268541";"Revoluciones del motor x1000";"2.2";"rpm";
"55578.2916959";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"55578.4515316";"Presión absoluta en el colector de admisión";"3.0031343399096473";"psi";
"55578.4515316";"Sobrealimentación calculada";"-10.775450770771698";"psi";
"55578.6100217";"Combustible usado";"0.8016897666466317";"L";
"55578.6100217";"Combustible usado (Hoy)";"0.801695";"L";
"55578.6100217";"Combustible usado (Semana)";"0.801695";"L";
"55578.6100217";"Combustible usado (total)";"2.586462";"L";
"55578.6100217";"Consumo instantáneo de combustible (l/h)";"1.0198490355046128";"L/h";
"55578.6100217";"Coste de combustible";"0.809706664313098";"€";
"55578.6100217";"Coste de combustible (Hoy)";"0.8097119500000001";"€";
"55578.6100217";"Coste de combustible (Semana)";"0.8097119500000001";"€";
"55578.6100217";"Coste de combustible (total)";"2.61232662";"€";
"55578.6100217";"Potencia instantánea del motor (basada en el consumo de combustible)";"3.9898512570482243";"hp";
"55578.6100217";"Power from MAF";"3.6479999999999997";"hp";
"55578.6100217";"Velocidad del flujo del aire MAF";"3.04";"g/sec";
"55578.7687556";"Revoluciones del motor";"2164";"rpm";
"55578.7687556";"Revoluciones del motor x1000";"2.2";"rpm";
"55578.9320196";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"55579.0829159";"Presión absoluta en el colector de admisión";"3.503656729894588";"psi";
"55579.0829159";"Sobrealimentación calculada";"-10.274928380785997";"psi";
"55579.2566981";"Combustible usado";"0.8018741946231484";"L";
"55579.2566981";"Combustible usado (Hoy)";"0.801879";"L";
"55579.2566981";"Combustible usado (Semana)";"0.801879";"L";
"55579.2566981";"Combustible usado (total)";"2.586646";"L";
"55579.2566981";"Consumo instantáneo de combustible (l/h)";"1.0265585686329326";"L/h";
"55579.2566981";"Coste de combustible";"0.8098929365693799";"€";
"55579.2566981";"Coste de combustible (Hoy)";"0.8098977900000001";"€";
"55579.2566981";"Coste de combustible (Semana)";"0.8098977900000001";"€";
"55579.2566981";"Coste de combustible (total)";"2.61251246";"€";
"55579.2566981";"Potencia instantánea del motor (basada en el consumo de combustible)";"4.0161002784761735";"hp";
"55579.2566981";"Power from MAF";"3.6719999999999997";"hp";
"55579.2566981";"Velocidad del flujo del aire MAF";"3.06";"g/sec";
"55579.4149846";"Revoluciones del motor";"2141";"rpm";
"55579.4149846";"Revoluciones del motor x1000";"2.1";"rpm";
"55579.5768322";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"55579.7394839";"Presión absoluta en el colector de admisión";"3.503656729894588";"psi";
"55579.7394839";"Sobrealimentación calculada";"-10.274928380785997";"psi";
"55579.9559005";"Combustible usado";"0.8020696895350857";"L";
"55579.9559005";"Combustible usado (Hoy)";"0.802074";"L";
"55579.9559005";"Combustible usado (Semana)";"0.802074";"L";
"55579.9559005";"Combustible usado (total)";"2.5868409999999997";"L";
"55579.9559005";"Consumo instantáneo de combustible (l/h)";"1.0064299692479732";"L/h";
"55579.9559005";"Coste de combustible";"0.8100903864304366";"€";
"55579.9559005";"Coste de combustible (Hoy)";"0.8100947399999999";"€";
"55579.9559005";"Coste de combustible (Semana)";"0.8100947399999999";"€";
"55579.9559005";"Coste de combustible (total)";"2.61270941";"€";
"55579.9559005";"Potencia instantánea del motor (basada en el consumo de combustible)";"3.937353214192328";"hp";
"55579.9559005";"Power from MAF";"3.5999999999999996";"hp";
"55579.9559005";"Velocidad del flujo del aire MAF";"3";"g/sec";
"55580.2584509";"Revoluciones del motor";"2123";"rpm";
"55580.2584509";"Revoluciones del motor x1000";"2.1";"rpm";
"55580.4185695";"Posición del pedal del acelerador D";"34.11764705882353";"%";
"55580.6326112";"Presión absoluta en el colector de admisión";"11.261753774661178";"psi";
"55580.6326112";"Sobrealimentación calculada";"-2.51683133600764";"psi";
"55580.7953286";"Combustible usado";"0.8032616857587368";"L";
"55580.7953286";"Combustible usado (Hoy)";"0.803266";"L";
"55580.7953286";"Combustible usado (Semana)";"0.803266";"L";
"55580.7953286";"Combustible usado (total)";"2.588033";"L";
"55580.7953286";"Consumo instantáneo de combustible (l/h)";"5.1126642437797045";"L/h";
"55580.7953286";"Coste de combustible";"0.8112943026163242";"€";
"55580.7953286";"Coste de combustible (Hoy)";"0.8112986600000001";"€";
"55580.7953286";"Coste de combustible (Semana)";"0.8112986600000001";"€";
"55580.7953286";"Coste de combustible (total)";"2.61391333";"€";
"55580.7953286";"Potencia instantánea del motor (basada en el consumo de combustible)";"20.001754328097025";"hp";
"55580.7953286";"Power from MAF";"18.288";"hp";
"55580.7953286";"Velocidad del flujo del aire MAF";"15.24";"g/sec";
"55580.9391706";"Revoluciones del motor";"2126";"rpm";
"55580.9391706";"Revoluciones del motor x1000";"2.1";"rpm";
"55581.1041747";"Posición del pedal del acelerador D";"32.15686274509804";"%";
"55581.2554962";"Presión absoluta en el colector de admisión";"10.510970189683766";"psi";
"55581.2554962";"Sobrealimentación calculada";"-3.267614920986192";"psi";
